id,borough,neighborhood,block,lot,easement,units,land_sqft,gross_sqft,year_built,sale_price
43757,3,OCEAN PARKWAY-NORTH,6532,1003, ,1,0,0,0,0
43758,3,OCEAN PARKWAY-NORTH,6532,1003, ,1,0,0,0,0
43759,3,OCEAN PARKWAY-NORTH,6532,1011, ,1,0,0,0,0
43760,3,OCEAN PARKWAY-NORTH,6532,1012, ,1,0,0,0,0
43761,3,OCEAN PARKWAY-SOUTH,6665,79, ,1,3200,1798,1920,0
43762,3,OCEAN PARKWAY-SOUTH,6665,79, ,1,3200,1798,1920,0
43764,3,OCEAN PARKWAY-SOUTH,6666,146, ,1,3108,1730,1925,2300000
43765,3,OCEAN PARKWAY-SOUTH,6681,263, ,1,4000,2812,1920,999500
43769,3,OCEAN PARKWAY-SOUTH,6682,20, ,1,2940,1536,1920,2200000
43770,3,OCEAN PARKWAY-SOUTH,6682,39, ,1,4960,4072,1905,0
43771,3,OCEAN PARKWAY-SOUTH,6683,29, ,1,3495,1692,1925,1650000
43772,3,OCEAN PARKWAY-SOUTH,6685,128, ,1,2070,1364,1925,0
43773,3,OCEAN PARKWAY-SOUTH,6685,132, ,1,2070,1364,1925,1225000
43774,3,OCEAN PARKWAY-SOUTH,6685,134, ,1,2070,1364,1925,995000
43775,3,OCEAN PARKWAY-SOUTH,6685,134, ,1,2070,1364,1925,800000
43776,3,OCEAN PARKWAY-SOUTH,7104,328, ,1,1756,992,1950,0
43777,3,OCEAN PARKWAY-SOUTH,7104,332, ,1,3475,992,1950,704000
43778,3,OCEAN PARKWAY-SOUTH,7104,339, ,1,1720,992,1950,686400
43779,3,OCEAN PARKWAY-SOUTH,7104,352, ,1,3400,1296,1925,0
43780,3,OCEAN PARKWAY-SOUTH,7104,530, ,1,2450,1238,1925,1350000
43781,3,OCEAN PARKWAY-SOUTH,7105,63, ,1,4000,2777,1930,0
43782,3,OCEAN PARKWAY-SOUTH,7105,79, ,1,2400,1504,1925,950000
43783,3,OCEAN PARKWAY-SOUTH,7105,80, ,1,2400,1312,1925,1700000
43784,3,OCEAN PARKWAY-SOUTH,7105,85, ,1,2708,1616,1925,2750000
43785,3,OCEAN PARKWAY-SOUTH,7105,162, ,1,4000,2188,1925,5200000
43786,3,OCEAN PARKWAY-SOUTH,7106,62, ,1,3000,1292,1925,0
43787,3,OCEAN PARKWAY-SOUTH,7106,134, ,1,4000,2260,1925,4330000
43788,3,OCEAN PARKWAY-SOUTH,7106,148, ,1,4000,2358,1925,681000
43789,3,OCEAN PARKWAY-SOUTH,7106,148, ,1,4000,2358,1925,0
43790,3,OCEAN PARKWAY-SOUTH,7106,148, ,1,4000,2358,1925,0
43791,3,OCEAN PARKWAY-SOUTH,7107,41, ,1,1800,1344,1910,1250000
43793,3,OCEAN PARKWAY-SOUTH,7107,121, ,1,4000,2040,1925,3250000
43796,3,OCEAN PARKWAY-SOUTH,7107,147, ,1,4000,2232,1925,5000000
43798,3,OCEAN PARKWAY-SOUTH,7108,66, ,1,4800,5932,2013,0
43799,3,OCEAN PARKWAY-SOUTH,7108,120, ,1,4000,2448,1925,0
43800,3,OCEAN PARKWAY-SOUTH,7110,61, ,1,2169,1435,1910,0
43801,3,OCEAN PARKWAY-SOUTH,7110,69, ,1,2199,1734,1910,0
43802,3,OCEAN PARKWAY-SOUTH,7111,65, ,1,2000,2400,1931,0
43803,3,OCEAN PARKWAY-SOUTH,7124,1, ,2,1786,1900,1931,0
43804,3,OCEAN PARKWAY-SOUTH,7124,2, ,2,1718,1900,1931,0
43805,3,OCEAN PARKWAY-SOUTH,7124,3, ,2,1718,1900,1931,0
43806,3,OCEAN PARKWAY-SOUTH,7124,4, ,2,1808,2000,1931,0
43807,3,OCEAN PARKWAY-SOUTH,7124,5, ,2,1411,2000,1931,0
43808,3,OCEAN PARKWAY-SOUTH,7125,30, ,1,2797,1024,1930,0
43809,3,OCEAN PARKWAY-SOUTH,7125,37, ,1,1769,1024,1930,600000
43810,3,OCEAN PARKWAY-SOUTH,7130,36, ,1,3513,960,1925,0
43811,3,OCEAN PARKWAY-SOUTH,7132,46, ,1,2200,1264,1925,0
43812,3,OCEAN PARKWAY-SOUTH,7132,46, ,1,2200,1264,1925,0
43813,3,OCEAN PARKWAY-SOUTH,7150,35, ,2,1960,1912,1931,10
43815,3,OCEAN PARKWAY-SOUTH,7156,58, ,1,5000,1368,1925,2250000
43816,3,OCEAN PARKWAY-SOUTH,7159,80, ,1,3200,856,1930,10
43818,3,OCEAN PARKWAY-SOUTH,7159,154, ,2,2722,2160,1925,885000
43819,3,OCEAN PARKWAY-SOUTH,7174,50, ,1,3000,1820,1955,825000
43820,3,OCEAN PARKWAY-SOUTH,7176,33, ,1,2000,2475,1925,300000
43821,3,OCEAN PARKWAY-SOUTH,7176,46, ,2,2000,2800,1931,1100000
43822,3,OCEAN PARKWAY-SOUTH,7181,25, ,1,2278,2011,1935,1050000
43823,3,OCEAN PARKWAY-SOUTH,7183,58, ,1,1833,1732,1935,0
43824,3,OCEAN PARKWAY-SOUTH,7184,9, ,1,2250,1120,1925,0
43825,3,OCEAN PARKWAY-SOUTH,7195,70, ,1,4000,1032,1950,0
43827,3,OCEAN PARKWAY-SOUTH,7197,69, ,1,2000,1288,1940,820000
43828,3,OCEAN PARKWAY-SOUTH,7201,51, ,1,1494,1863,1945,700000
43829,3,OCEAN PARKWAY-SOUTH,7201,53, ,1,1800,1869,1945,630500
43830,3,OCEAN PARKWAY-SOUTH,7201,57, ,1,2400,1292,1935,615000
43831,3,OCEAN PARKWAY-SOUTH,7201,59, ,1,1400,1292,1935,0
43832,3,OCEAN PARKWAY-SOUTH,7216,31, ,1,4000,600,1901,0
43833,3,OCEAN PARKWAY-SOUTH,7223,69, ,1,2000,1552,1925,0
43834,3,OCEAN PARKWAY-SOUTH,7224,12, ,1,2233,1862,1950,750000
43835,3,OCEAN PARKWAY-SOUTH,7224,12, ,1,2233,1862,1950,0
43837,3,OCEAN PARKWAY-SOUTH,7244,98, ,2,2160,1200,1935,0
43838,3,OCEAN PARKWAY-SOUTH,6666,72, ,2,2565,1512,1925,936000
43839,3,OCEAN PARKWAY-SOUTH,6666,154, ,2,1880,2480,1925,0
43841,3,OCEAN PARKWAY-SOUTH,6684,37, ,2,4000,2416,1920,2549000
43843,3,OCEAN PARKWAY-SOUTH,6685,60, ,2,2642,1704,1925,0
43844,3,OCEAN PARKWAY-SOUTH,6685,73, ,2,4275,2600,1925,0
43845,3,OCEAN PARKWAY-SOUTH,7088,65, ,2,3900,2720,1930,0
43846,3,OCEAN PARKWAY-SOUTH,7090,78, ,2,2000,1488,1925,0
43847,3,OCEAN PARKWAY-SOUTH,7091,126, ,2,2200,1332,1920,0
43848,3,OCEAN PARKWAY-SOUTH,7091,126, ,2,2200,1332,1920,185000
43849,3,OCEAN PARKWAY-SOUTH,7104,86, ,2,3000,1434,1925,2400000
43850,3,OCEAN PARKWAY-SOUTH,7104,169, ,2,3000,3070,1930,3752000
43851,3,OCEAN PARKWAY-SOUTH,7104,235, ,2,2881,1796,1920,350000
43852,3,OCEAN PARKWAY-SOUTH,7107,34, ,2,2000,1596,1901,0
43853,3,OCEAN PARKWAY-SOUTH,7108,15, ,2,4615,3086,1925,0
43854,3,OCEAN PARKWAY-SOUTH,7108,15, ,2,4615,3086,1925,0
43855,3,OCEAN PARKWAY-SOUTH,7108,41, ,2,4060,3828,1925,3500000
43856,3,OCEAN PARKWAY-SOUTH,7108,153, ,2,6000,3388,1925,2000000
43857,3,OCEAN PARKWAY-SOUTH,7108,153, ,2,6000,3388,1925,2850000
43858,3,OCEAN PARKWAY-SOUTH,7108,153, ,2,6000,3388,1925,10
43859,3,OCEAN PARKWAY-SOUTH,7109,64, ,2,3125,3740,1920,2825000
43860,3,OCEAN PARKWAY-SOUTH,7111,77, ,2,2000,2336,1930,0
43861,3,OCEAN PARKWAY-SOUTH,7112,24, ,3,2357,3800,1931,1375000
43862,3,OCEAN PARKWAY-SOUTH,7131,7, ,2,2000,2534,1920,0
43863,3,OCEAN PARKWAY-SOUTH,7131,7, ,2,2000,2534,1920,0
43864,3,OCEAN PARKWAY-SOUTH,7131,20, ,2,2500,3960,1920,775000
43865,3,OCEAN PARKWAY-SOUTH,7131,25, ,2,2500,3960,1920,0
43866,3,OCEAN PARKWAY-SOUTH,7131,25, ,2,2500,3960,1920,1825000
43868,3,OCEAN PARKWAY-SOUTH,7131,73, ,2,2000,1512,1925,0
43870,3,OCEAN PARKWAY-SOUTH,7134,61, ,2,3294,1536,1925,0
43871,3,OCEAN PARKWAY-SOUTH,7134,71, ,2,3013,2268,1925,0
43873,3,OCEAN PARKWAY-SOUTH,7135,50, ,2,2550,2480,1925,0
43874,3,OCEAN PARKWAY-SOUTH,7135,51, ,2,2525,2480,1925,0
43875,3,OCEAN PARKWAY-SOUTH,7150,15, ,2,2000,2736,1925,0
43876,3,OCEAN PARKWAY-SOUTH,7151,9, ,2,1640,1980,1920,625000
43877,3,OCEAN PARKWAY-SOUTH,7151,17, ,2,2067,2944,1920,950000
43878,3,OCEAN PARKWAY-SOUTH,7151,74, ,2,2000,3120,1920,895000
43879,3,OCEAN PARKWAY-SOUTH,7151,122, ,2,1975,1440,1930,850000
43880,3,OCEAN PARKWAY-SOUTH,7152,39, ,2,2200,3124,1950,0
43881,3,OCEAN PARKWAY-SOUTH,7153,61, ,2,2000,1728,1925,0
43882,3,OCEAN PARKWAY-SOUTH,7153,61, ,2,2000,1728,1925,0
43883,3,OCEAN PARKWAY-SOUTH,7153,83, ,3,1545,2480,1931,0
43884,3,OCEAN PARKWAY-SOUTH,7153,83, ,3,1545,2480,1931,0
43885,3,OCEAN PARKWAY-SOUTH,7153,85, ,2,4133,2750,1935,0
43886,3,OCEAN PARKWAY-SOUTH,7154,4, ,2,2303,2480,1960,1250000
43887,3,OCEAN PARKWAY-SOUTH,7154,34, ,2,2000,1696,1920,925000
43888,3,OCEAN PARKWAY-SOUTH,7156,30, ,2,2433,2163,1955,1225000
43890,3,OCEAN PARKWAY-SOUTH,7157,13, ,2,4363,2724,1935,0
43891,3,OCEAN PARKWAY-SOUTH,7157,42, ,2,5200,2496,1950,0
43892,3,OCEAN PARKWAY-SOUTH,7157,75, ,2,1890,1600,1965,0
43893,3,OCEAN PARKWAY-SOUTH,7159,84, ,2,3218,856,1930,0
43894,3,OCEAN PARKWAY-SOUTH,7159,159, ,2,3000,2196,1925,0
43895,3,OCEAN PARKWAY-SOUTH,7159,173, ,2,1800,1863,1940,920000
43897,3,OCEAN PARKWAY-SOUTH,7173,46, ,3,2060,2980,1931,0
43898,3,OCEAN PARKWAY-SOUTH,7174,8, ,2,2000,2784,1930,999999
43899,3,OCEAN PARKWAY-SOUTH,7174,71, ,2,4000,1440,1925,835000
43901,3,OCEAN PARKWAY-SOUTH,7175,35, ,3,4033,3384,1930,0
43902,3,OCEAN PARKWAY-SOUTH,7175,64, ,2,2000,1820,1960,0
43904,3,OCEAN PARKWAY-SOUTH,7176,6, ,2,4000,1884,1945,2000000
43906,3,OCEAN PARKWAY-SOUTH,7176,31, ,2,2000,1600,1925,1260000
43907,3,OCEAN PARKWAY-SOUTH,7176,39, ,3,2000,2920,1931,900000
43909,3,OCEAN PARKWAY-SOUTH,7177,32, ,2,2000,3405,1920,0
43911,3,OCEAN PARKWAY-SOUTH,7180,16, ,2,2000,2235,1960,700000
43913,3,OCEAN PARKWAY-SOUTH,7180,50, ,2,2500,4137,1960,1997000
43915,3,OCEAN PARKWAY-SOUTH,7183,55, ,2,2533,1831,1935,960000
43916,3,OCEAN PARKWAY-SOUTH,7184,18, ,2,3000,2036,1920,1200000
43917,3,OCEAN PARKWAY-SOUTH,7184,56, ,2,2475,2320,1930,0
43918,3,OCEAN PARKWAY-SOUTH,7184,65, ,2,2733,2252,1940,980000
43920,3,OCEAN PARKWAY-SOUTH,7184,119, ,2,1743,1504,1920,0
43922,3,OCEAN PARKWAY-SOUTH,7192,35, ,2,2100,1782,1955,587200
43924,3,OCEAN PARKWAY-SOUTH,7193,64, ,2,2000,2592,1930,1080000
43925,3,OCEAN PARKWAY-SOUTH,7193,72, ,2,2000,2736,1930,970000
43926,3,OCEAN PARKWAY-SOUTH,7194,44, ,2,2000,2400,1960,0
43927,3,OCEAN PARKWAY-SOUTH,7195,16, ,2,2000,1984,1930,0
43928,3,OCEAN PARKWAY-SOUTH,7198,16, ,2,2600,2016,1920,1150000
43929,3,OCEAN PARKWAY-SOUTH,7198,26, ,2,2000,2085,1940,650000
43933,3,OCEAN PARKWAY-SOUTH,7199,58, ,2,1953,2760,1965,1350000
43934,3,OCEAN PARKWAY-SOUTH,7200,41, ,2,2500,2720,1940,0
43935,3,OCEAN PARKWAY-SOUTH,7201,71, ,2,2167,1627,1945,600000
43936,3,OCEAN PARKWAY-SOUTH,7202,1, ,2,2074,1998,1940,0
43937,3,OCEAN PARKWAY-SOUTH,7203,19, ,2,2158,1606,1940,775000
43938,3,OCEAN PARKWAY-SOUTH,7203,32, ,2,2183,1753,1940,0
43939,3,OCEAN PARKWAY-SOUTH,7203,33, ,2,2183,1753,1940,0
43940,3,OCEAN PARKWAY-SOUTH,7204,4, ,2,2600,3206,1940,1100000
43941,3,OCEAN PARKWAY-SOUTH,7204,72, ,2,4000,2472,1960,1119000
43942,3,OCEAN PARKWAY-SOUTH,7204,99, ,2,1800,1863,1945,0
43944,3,OCEAN PARKWAY-SOUTH,7204,125, ,2,2142,1652,1945,889000
43945,3,OCEAN PARKWAY-SOUTH,7204,144, ,2,2175,1736,1945,835000
43946,3,OCEAN PARKWAY-SOUTH,7212,85, ,2,2000,2812,1965,1068000
43947,3,OCEAN PARKWAY-SOUTH,7212,85, ,2,2000,2812,1965,178000
43949,3,OCEAN PARKWAY-SOUTH,7218,53, ,2,2000,2070,1960,0
43950,3,OCEAN PARKWAY-SOUTH,7218,75, ,2,4000,2372,1930,1135000
43952,3,OCEAN PARKWAY-SOUTH,7222,69, ,2,1900,1360,1920,0
43953,3,OCEAN PARKWAY-SOUTH,7223,1, ,2,1270,2000,1925,885000
43954,3,OCEAN PARKWAY-SOUTH,7223,62, ,2,2500,1827,1910,880000
43956,3,OCEAN PARKWAY-SOUTH,7242,41, ,2,1890,1643,1935,705000
43957,3,OCEAN PARKWAY-SOUTH,7242,72, ,2,2375,1800,1950,0
43958,3,OCEAN PARKWAY-SOUTH,7243,51, ,2,2000,2080,1930,750000
43960,3,OCEAN PARKWAY-SOUTH,6682,70, ,3,3438,2600,1920,2500000
43962,3,OCEAN PARKWAY-SOUTH,7089,75, ,3,3133,3320,1925,1200000
43963,3,OCEAN PARKWAY-SOUTH,7107,27, ,3,4000,3124,1925,4170000
43965,3,OCEAN PARKWAY-SOUTH,7128,18, ,3,2567,3600,1945,1300000
43966,3,OCEAN PARKWAY-SOUTH,7128,65, ,3,2533,2720,1930,405700
43967,3,OCEAN PARKWAY-SOUTH,7131,57, ,3,2475,2560,1930,0
43968,3,OCEAN PARKWAY-SOUTH,7131,57, ,3,2475,2560,1930,0
43969,3,OCEAN PARKWAY-SOUTH,7131,58, ,3,2575,2560,1930,0
43970,3,OCEAN PARKWAY-SOUTH,7131,58, ,3,2575,2560,1930,0
43973,3,OCEAN PARKWAY-SOUTH,7147,41, ,3,3014,3100,1940,995000
43975,3,OCEAN PARKWAY-SOUTH,7151,37, ,3,2207,2977,1920,1280000
43977,3,OCEAN PARKWAY-SOUTH,7153,48, ,3,2680,3101,1925,0
43979,3,OCEAN PARKWAY-SOUTH,7153,48, ,3,2680,3101,1925,0
43981,3,OCEAN PARKWAY-SOUTH,7176,69, ,3,2000,2952,1940,980000
43982,3,OCEAN PARKWAY-SOUTH,7184,70, ,3,2000,3025,1955,0
43984,3,OCEAN PARKWAY-SOUTH,7212,81, ,3,2000,2812,1965,999000
43985,3,OCEAN PARKWAY-SOUTH,7213,66, ,3,2200,3121,1965,0
43986,3,OCEAN PARKWAY-SOUTH,7215,8, ,3,2000,3336,1945,1500000
43987,3,OCEAN PARKWAY-SOUTH,7223,47, ,3,2000,2354,1925,790000
43988,3,OCEAN PARKWAY-SOUTH,7203,1002, ,1,0,0,2014,0
43989,3,OCEAN PARKWAY-SOUTH,7212,1008, ,1,0,0,2012,500000
43990,3,OCEAN PARKWAY-SOUTH,7212,1012, ,1,0,0,2012,480000
43991,3,OCEAN PARKWAY-SOUTH,7215,1006, ,1,0,0,2006,710000
43992,3,OCEAN PARKWAY-SOUTH,7216,1005, ,1,0,0,2012,534581
43993,3,OCEAN PARKWAY-SOUTH,7232,1019, ,1,0,0,2007,550000
43994,3,OCEAN PARKWAY-SOUTH,6681,321, ,1,4000,0,1920,3760412
43995,3,OCEAN PARKWAY-SOUTH,7106,124, ,1,5000,0,1925,0
43996,3,OCEAN PARKWAY-SOUTH,7197,66, ,0,2000,0,0,210000
43997,3,OCEAN PARKWAY-SOUTH,7176,32, ,0,2000,0,1950,0
43998,3,OCEAN PARKWAY-SOUTH,7091,3, ,12,4000,10440,1931,1900000
44000,3,OCEAN PARKWAY-SOUTH,7158,27, ,9,3041,8352,1930,0
44001,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,180000
44002,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,135000
44003,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,185000
44004,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,192000
44006,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,0
44007,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,202800
44008,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,207000
44009,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,275000
44010,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,299000
44011,3,OCEAN PARKWAY-SOUTH,6681,35, ,0,0,0,1950,235000
44012,3,OCEAN PARKWAY-SOUTH,6681,399, ,0,0,0,1931,165000
44014,3,OCEAN PARKWAY-SOUTH,6681,415, ,0,0,0,1926,0
44016,3,OCEAN PARKWAY-SOUTH,6681,415, ,0,0,0,1926,220000
44017,3,OCEAN PARKWAY-SOUTH,6682,13, ,0,0,0,1953,200000
44018,3,OCEAN PARKWAY-SOUTH,6682,13, ,0,0,0,1953,295000
44020,3,OCEAN PARKWAY-SOUTH,6682,13, ,0,0,0,1953,220000
44022,3,OCEAN PARKWAY-SOUTH,6682,13, ,0,0,0,1953,0
44023,3,OCEAN PARKWAY-SOUTH,7089,62, ,0,0,0,1962,170000
44024,3,OCEAN PARKWAY-SOUTH,7089,62, ,0,0,0,1962,180000
44026,3,OCEAN PARKWAY-SOUTH,7089,62, ,0,0,0,1962,170000
44028,3,OCEAN PARKWAY-SOUTH,7104,144, ,0,0,0,1951,0
44030,3,OCEAN PARKWAY-SOUTH,7104,144, ,0,0,0,1951,203000
44031,3,OCEAN PARKWAY-SOUTH,7104,144, ,0,0,0,1951,120000
44032,3,OCEAN PARKWAY-SOUTH,7104,144, ,0,0,0,1951,220000
44033,3,OCEAN PARKWAY-SOUTH,7109,1, ,0,0,0,1938,289000
44035,3,OCEAN PARKWAY-SOUTH,7158,63, ,0,0,0,1956,0
44036,3,OCEAN PARKWAY-SOUTH,7158,63, ,0,0,0,1956,235000
44037,3,OCEAN PARKWAY-SOUTH,7158,63, ,0,0,0,1956,0
44038,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,0
44040,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,245000
44041,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,195000
44042,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,170000
44043,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,195000
44044,3,OCEAN PARKWAY-SOUTH,7159,40, ,0,0,0,1962,255000
44046,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,72500
44047,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,316000
44048,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,0
44049,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,235000
44050,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,250000
44051,3,OCEAN PARKWAY-SOUTH,7178,22, ,0,0,0,1957,315000
44053,3,OCEAN PARKWAY-SOUTH,7181,1, ,0,0,0,1954,239200
44057,3,OCEAN PARKWAY-SOUTH,7182,31, ,0,0,0,1962,240000
44058,3,OCEAN PARKWAY-SOUTH,7182,46, ,0,0,0,1960,275000
44059,3,OCEAN PARKWAY-SOUTH,7182,46, ,0,0,0,1960,261000
44060,3,OCEAN PARKWAY-SOUTH,7214,1, ,0,0,0,1957,295000
44061,3,OCEAN PARKWAY-SOUTH,7214,1, ,0,0,0,1957,339000
44062,3,OCEAN PARKWAY-SOUTH,7214,1, ,0,0,0,1957,170000
44063,3,OCEAN PARKWAY-SOUTH,7214,1, ,0,0,0,1957,155000
44065,3,OCEAN PARKWAY-SOUTH,7214,1, ,0,0,0,1957,252000
44068,3,OCEAN PARKWAY-SOUTH,7218,59, ,0,0,0,1961,0
44069,3,OCEAN PARKWAY-SOUTH,7218,59, ,0,0,0,1961,0
44071,3,OCEAN PARKWAY-SOUTH,7223,27, ,0,0,0,1953,350000
44072,3,OCEAN PARKWAY-SOUTH,7223,27, ,0,0,0,1953,315000
44073,3,OCEAN PARKWAY-SOUTH,7223,27, ,0,0,0,1953,265000
44074,3,OCEAN PARKWAY-SOUTH,7224,37, ,0,0,0,1953,235000
44075,3,OCEAN PARKWAY-SOUTH,7224,50, ,0,0,0,1953,320000
44076,3,OCEAN PARKWAY-SOUTH,7224,50, ,0,0,0,1953,140000
44077,3,OCEAN PARKWAY-SOUTH,7224,50, ,0,0,0,1953,0
44078,3,OCEAN PARKWAY-SOUTH,7224,50, ,0,0,0,1953,340000
44081,3,OCEAN PARKWAY-SOUTH,7238,42, ,0,0,0,1964,0
44082,3,OCEAN PARKWAY-SOUTH,7238,42, ,0,0,0,1964,180000
44083,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,178000
44084,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,325000
44086,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,165000
44087,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,182000
44088,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,315000
44089,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,0
44090,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,355000
44091,3,OCEAN PARKWAY-SOUTH,7238,115, ,0,0,0,1962,0
44093,3,OCEAN PARKWAY-SOUTH,7244,105, ,0,0,0,1956,185000
44094,3,OCEAN PARKWAY-SOUTH,7244,105, ,0,0,0,1956,260000
44095,3,OCEAN PARKWAY-SOUTH,7244,105, ,0,0,0,1956,182000
44096,3,OCEAN PARKWAY-SOUTH,7244,105, ,0,0,0,1956,0
44097,3,OCEAN PARKWAY-SOUTH,7244,105, ,0,0,0,1956,0
44099,3,OCEAN PARKWAY-SOUTH,7124,1128, ,1,0,0,2006,0
44101,3,OCEAN PARKWAY-SOUTH,7091,49, ,1,1600,2000,1931,0
44102,3,OCEAN PARKWAY-SOUTH,7091,48, ,2,2107,2172,1931,800000
44104,3,OCEAN PARKWAY-SOUTH,7159,130, ,1,2400,990,1931,700000
44105,3,OCEAN PARKWAY-SOUTH,7150,50, ,1,2000,1550,1931,600000
44106,3,OCEAN PARKWAY-SOUTH,7244,96, ,1,2160,2160,1931,775000
44107,3,OCEAN PARKWAY-SOUTH,7147,11, ,1,2590,2234,1931,0
44108,3,OCEAN PARKWAY-SOUTH,7147,11, ,1,2590,2234,1931,700000
44109,3,OCEAN PARKWAY-SOUTH,7147,12, ,1,2580,1950,1931,840000
44110,3,OCEAN PARKWAY-SOUTH,7173,66, ,1,3750,0,1930,1000000
44111,3,OCEAN PARKWAY-SOUTH,7224,70, ,1,7655,2700,1950,4000000
44112,3,OCEAN PARKWAY-SOUTH,7203,1009, ,1,0,0,2014,0
44113,3,OCEAN PARKWAY-SOUTH,7203,1010, ,1,0,0,2014,0
44114,3,OCEAN PARKWAY-SOUTH,7212,1015, ,1,0,0,2012,0
44115,3,OCEAN PARKWAY-SOUTH,7212,1024, ,1,0,0,2012,50912
44116,3,OCEAN PARKWAY-SOUTH,7212,1025, ,1,0,0,2012,0
44118,3,OCEAN PARKWAY-SOUTH,7232,1023, ,1,0,0,2007,0
44119,3,OCEAN PARKWAY-SOUTH,7129,1031, ,1,0,0,2009,5000
44120,3,OCEAN PARKWAY-SOUTH,7129,1032, ,1,0,0,2009,5000
44121,3,OLD MILL BASIN,7848,4, ,1,2253,1088,1920,0
44122,3,OLD MILL BASIN,7848,47, ,1,1404,868,1920,275000
44124,3,OLD MILL BASIN,7850,25, ,1,1800,1024,1925,1
44125,3,OLD MILL BASIN,7850,32, ,1,1800,988,1925,415000
44127,3,OLD MILL BASIN,7850,44, ,1,1800,988,1925,0
44128,3,OLD MILL BASIN,7850,46, ,1,1800,992,1925,662919
44129,3,OLD MILL BASIN,7850,49, ,1,1800,1024,1925,430000
44131,3,OLD MILL BASIN,7851,10, ,1,1850,952,1925,0
44133,3,OLD MILL BASIN,7851,63, ,1,1800,868,1925,430000
44134,3,OLD MILL BASIN,7851,70, ,1,1800,952,1925,325000
44136,3,OLD MILL BASIN,7851,73, ,1,1800,868,1925,264500
44138,3,OLD MILL BASIN,7852,64, ,1,1800,1008,1925,391000
44139,3,OLD MILL BASIN,7852,69, ,1,1800,1190,1925,0
44140,3,OLD MILL BASIN,7852,69, ,1,1800,1190,1925,0
44141,3,OLD MILL BASIN,7852,77, ,1,1800,1008,1925,455000
44142,3,OLD MILL BASIN,7853,3, ,1,1800,952,1920,0
44143,3,OLD MILL BASIN,7853,16, ,1,1800,952,1920,425000
44144,3,OLD MILL BASIN,7853,19, ,1,1800,1062,1920,10
44145,3,OLD MILL BASIN,7853,23, ,1,1800,952,1920,0
44146,3,OLD MILL BASIN,7853,73, ,1,1800,952,1920,0
44148,3,OLD MILL BASIN,7855,23, ,1,4000,640,1950,440000
44149,3,OLD MILL BASIN,7855,48, ,1,2500,1980,1960,0
44150,3,OLD MILL BASIN,7856,7, ,1,2188,826,1925,428000
44151,3,OLD MILL BASIN,7857,13, ,1,1300,983,1920,360000
44152,3,OLD MILL BASIN,7857,39, ,1,2000,1296,1960,366054
44153,3,OLD MILL BASIN,7874,22, ,1,2200,1729,1955,350000
44154,3,OLD MILL BASIN,7874,42, ,1,2000,1600,1955,625172
44155,3,OLD MILL BASIN,7875,58, ,1,2500,2250,2016,650000
44156,3,OLD MILL BASIN,7876,74, ,1,3000,1126,1920,0
44157,3,OLD MILL BASIN,7879,14, ,1,1950,1364,1920,0
44158,3,OLD MILL BASIN,7879,20, ,1,2000,1339,1920,440000
44159,3,OLD MILL BASIN,7879,62, ,1,2000,1372,1925,485000
44160,3,OLD MILL BASIN,7879,73, ,1,2000,1372,1925,390000
44162,3,OLD MILL BASIN,7880,54, ,1,1800,812,1925,350000
44163,3,OLD MILL BASIN,7880,66, ,1,1800,960,1925,405000
44164,3,OLD MILL BASIN,7881,64, ,1,1783,952,1920,509574
44165,3,OLD MILL BASIN,7883,28, ,1,2000,1288,1920,389860
44168,3,OLD MILL BASIN,7883,37, ,1,2000,1248,1920,556700
44170,3,OLD MILL BASIN,7884,29, ,1,2000,1237,1925,535000
44172,3,OLD MILL BASIN,7891,161, ,1,1333,1168,1920,529000
